iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,new_cases_7day_avg,new_cases_14day_avg,new_cases_growth_rate,new_cases_acceleration,new_deaths_7day_avg,new_deaths_14day_avg,new_deaths_growth_rate,new_deaths_acceleration,case_fatality_rate,year,month,week,day_of_week,new_cases_trend,wave_change
DZA,Africa,Algeria,2024-06-29,272038.0,0.0,0.429,6881.0,0.0,0.0,6058.317232783354,0.0,0.009,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,200.0,0.0,0.0,0.0,0.0,0.0,2.5294260360684904,2024,6,26,5,0.0,0
DZA,Africa,Algeria,2024-06-30,272046.0,8.0,1.143,6881.0,0.0,0.0,6058.49539369419,0.178160910836967,0.025,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.1428571428571428,0.7857142857142857,166.66666666666666,-33.33333333333334,0.0,0.0,0.0,0.0,2.529351653764437,2024,6,26,6,1.0,1
DZA,Africa,Algeria,2024-07-01,272046.0,0.0,1.143,6881.0,0.0,0.0,6058.49539369419,0.0,0.025,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.1428571428571428,0.7857142857142857,166.66666666666666,0.0,0.0,0.0,0.0,0.0,2.529351653764437,2024,7,27,0,0.0,1
DZA,Africa,Algeria,2024-07-02,272046.0,0.0,1.143,6881.0,0.0,0.0,6058.49539369419,0.0,0.025,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.1428571428571428,0.7857142857142857,166.66666666666666,0.0,0.0,0.0,0.0,0.0,2.529351653764437,2024,7,27,1,0.0,0
DZA,Africa,Algeria,2024-07-03,272046.0,0.0,1.143,6881.0,0.0,0.0,6058.49539369419,0.0,0.025,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.1428571428571428,0.7857142857142857,166.66666666666666,0.0,0.0,0.0,0.0,0.0,2.529351653764437,2024,7,27,2,0.0,0
DZA,Africa,Algeria,2024-07-04,272046.0,0.0,1.143,6881.0,0.0,0.0,6058.49539369419,0.0,0.025,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.1428571428571428,0.7857142857142857,166.66666666666666,0.0,0.0,0.0,0.0,0.0,2.529351653764437,2024,7,27,3,0.0,0
DZA,Africa,Algeria,2024-07-05,272046.0,0.0,1.143,6881.0,0.0,0.0,6058.49539369419,0.0,0.025,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.1428571428571428,0.7857142857142857,166.66666666666666,0.0,0.0,0.0,0.0,0.0,2.529351653764437,2024,7,27,4,0.0,0
DZA,Africa,Algeria,2024-07-06,272046.0,0.0,1.143,6881.0,0.0,0.0,6058.49539369419,0.0,0.025,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,1.1428571428571428,0.7857142857142857,166.66666666666666,0.0,0.0,0.0,0.0,0.0,2.529351653764437,2024,7,27,5,0.0,0
DZA,Africa,Algeria,2024-07-07,272052.0,6.0,0.857,6881.0,0.0,0.0,6058.6290143773185,0.13362068312772524,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,-25.0,-191.66666666666666,0.0,0.0,0.0,0.0,2.5292958699072234,2024,7,27,6,-1.0,1
DZA,Africa,Algeria,2024-07-08,272052.0,0.0,0.857,6881.0,0.0,0.0,6058.6290143773185,0.0,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,2.5292958699072234,2024,7,28,0,0.0,1
DZA,Africa,Algeria,2024-07-09,272052.0,0.0,0.857,6881.0,0.0,0.0,6058.6290143773185,0.0,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,2.5292958699072234,2024,7,28,1,0.0,0
DZA,Africa,Algeria,2024-07-10,272052.0,0.0,0.857,6881.0,0.0,0.0,6058.6290143773185,0.0,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,2.5292958699072234,2024,7,28,2,0.0,0
DZA,Africa,Algeria,2024-07-11,272052.0,0.0,0.857,6881.0,0.0,0.0,6058.6290143773185,0.0,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,2.5292958699072234,2024,7,28,3,0.0,0
DZA,Africa,Algeria,2024-07-12,272052.0,0.0,0.857,6881.0,0.0,0.0,6058.6290143773185,0.0,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,2.5292958699072234,2024,7,28,4,0.0,0
DZA,Africa,Algeria,2024-07-13,272052.0,0.0,0.857,6881.0,0.0,0.0,6058.6290143773185,0.0,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,2.5292958699072234,2024,7,28,5,0.0,0
DZA,Africa,Algeria,2024-07-14,272083.0,31.0,4.429,6881.0,0.0,0.0,6059.319387906811,0.6903735294932472,0.097,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.428571428571429,2.642857142857143,416.6666666666667,441.6666666666667,0.0,0.0,0.0,0.0,2.5290076925055955,2024,7,28,6,1.0,1
DZA,Africa,Algeria,2024-07-15,272083.0,0.0,4.429,6881.0,0.0,0.0,6059.319387906811,0.0,0.097,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.428571428571429,2.642857142857143,416.6666666666667,0.0,0.0,0.0,0.0,0.0,2.5290076925055955,2024,7,29,0,0.0,1
DZA,Africa,Algeria,2024-07-16,272083.0,0.0,4.429,6881.0,0.0,0.0,6059.319387906811,0.0,0.097,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.428571428571429,2.642857142857143,416.6666666666667,0.0,0.0,0.0,0.0,0.0,2.5290076925055955,2024,7,29,1,0.0,0
DZA,Africa,Algeria,2024-07-17,272083.0,0.0,4.429,6881.0,0.0,0.0,6059.319387906811,0.0,0.097,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.428571428571429,2.642857142857143,416.6666666666667,0.0,0.0,0.0,0.0,0.0,2.5290076925055955,2024,7,29,2,0.0,0
DZA,Africa,Algeria,2024-07-18,272083.0,0.0,4.429,6881.0,0.0,0.0,6059.319387906811,0.0,0.097,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.428571428571429,2.642857142857143,416.6666666666667,0.0,0.0,0.0,0.0,0.0,2.5290076925055955,2024,7,29,3,0.0,0
DZA,Africa,Algeria,2024-07-19,272083.0,0.0,4.429,6881.0,0.0,0.0,6059.319387906811,0.0,0.097,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.428571428571429,2.642857142857143,416.6666666666667,0.0,0.0,0.0,0.0,0.0,2.5290076925055955,2024,7,29,4,0.0,0
DZA,Africa,Algeria,2024-07-20,272083.0,0.0,4.429,6881.0,0.0,0.0,6059.319387906811,0.0,0.097,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.428571428571429,2.642857142857143,416.6666666666667,0.0,0.0,0.0,0.0,0.0,2.5290076925055955,2024,7,29,5,0.0,0
DZA,Africa,Algeria,2024-07-21,272115.0,32.0,4.571,6881.0,0.0,0.0,6060.032031550159,0.712643643347868,0.101,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.571428571428571,4.5,3.2258064516129004,-413.44086021505376,0.0,0.0,0.0,0.0,2.5287102879297354,2024,7,29,6,1.0,1
DZA,Africa,Algeria,2024-07-22,272115.0,0.0,4.571,6881.0,0.0,0.0,6060.032031550159,0.0,0.101,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.571428571428571,4.5,3.2258064516129004,0.0,0.0,0.0,0.0,0.0,2.5287102879297354,2024,7,30,0,0.0,1
DZA,Africa,Algeria,2024-07-23,272115.0,0.0,4.571,6881.0,0.0,0.0,6060.032031550159,0.0,0.101,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.571428571428571,4.5,3.2258064516129004,0.0,0.0,0.0,0.0,0.0,2.5287102879297354,2024,7,30,1,0.0,0
DZA,Africa,Algeria,2024-07-24,272115.0,0.0,4.571,6881.0,0.0,0.0,6060.032031550159,0.0,0.101,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.571428571428571,4.5,3.2258064516129004,0.0,0.0,0.0,0.0,0.0,2.5287102879297354,2024,7,30,2,0.0,0
DZA,Africa,Algeria,2024-07-25,272115.0,0.0,4.571,6881.0,0.0,0.0,6060.032031550159,0.0,0.101,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.571428571428571,4.5,3.2258064516129004,0.0,0.0,0.0,0.0,0.0,2.5287102879297354,2024,7,30,3,0.0,0
DZA,Africa,Algeria,2024-07-26,272115.0,0.0,4.571,6881.0,0.0,0.0,6060.032031550159,0.0,0.101,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.571428571428571,4.5,3.2258064516129004,0.0,0.0,0.0,0.0,0.0,2.5287102879297354,2024,7,30,4,0.0,0
DZA,Africa,Algeria,2024-07-27,272115.0,0.0,4.571,6881.0,0.0,0.0,6060.032031550159,0.0,0.101,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,4.571428571428571,4.5,3.2258064516129004,0.0,0.0,0.0,0.0,0.0,2.5287102879297354,2024,7,30,5,0.0,0
DZA,Africa,Algeria,2024-07-28,272121.0,6.0,0.857,6881.0,0.0,0.0,6060.165652233287,0.13362068312772524,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,2.7142857142857144,-81.25,-84.4758064516129,0.0,0.0,0.0,0.0,2.528654532358767,2024,7,30,6,-1.0,1
DZA,Africa,Algeria,2024-07-29,272121.0,0.0,0.857,6881.0,0.0,0.0,6060.165652233287,0.0,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,2.7142857142857144,-81.25,0.0,0.0,0.0,0.0,0.0,2.528654532358767,2024,7,31,0,0.0,1
DZA,Africa,Algeria,2024-07-30,272121.0,0.0,0.857,6881.0,0.0,0.0,6060.165652233287,0.0,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,2.7142857142857144,-81.25,0.0,0.0,0.0,0.0,0.0,2.528654532358767,2024,7,31,1,0.0,0
DZA,Africa,Algeria,2024-07-31,272121.0,0.0,0.857,6881.0,0.0,0.0,6060.165652233287,0.0,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,2.7142857142857144,-81.25,0.0,0.0,0.0,0.0,0.0,2.528654532358767,2024,7,31,2,0.0,0
DZA,Africa,Algeria,2024-08-01,272121.0,0.0,0.857,6881.0,0.0,0.0,6060.165652233287,0.0,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,2.7142857142857144,-81.25,0.0,0.0,0.0,0.0,0.0,2.528654532358767,2024,8,31,3,0.0,0
DZA,Africa,Algeria,2024-08-02,272121.0,0.0,0.857,6881.0,0.0,0.0,6060.165652233287,0.0,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,2.7142857142857144,-81.25,0.0,0.0,0.0,0.0,0.0,2.528654532358767,2024,8,31,4,0.0,0
DZA,Africa,Algeria,2024-08-03,272121.0,0.0,0.857,6881.0,0.0,0.0,6060.165652233287,0.0,0.019,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,0.8571428571428571,2.7142857142857144,-81.25,0.0,0.0,0.0,0.0,0.0,2.528654532358767,2024,8,31,5,0.0,0
DZA,Africa,Algeria,2024-08-04,272139.0,18.0,2.571,6881.0,0.0,0.0,6060.56651428267,0.40086204938317577,0.057,153.24065343364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,44903228,0.0,0.0,0.0,0.0,2.5714285714285716,1.7142857142857142,200.00000000000006,281.25000000000006,0.0,0.0,0.0,0.0,2.52848728039715,2024,8,31,6,1.0,1
ZAF,Africa,South Africa,2023-08-15,4072533.0,0.0,0.0,102595.0,0.0,0.0,67995.80738494101,0.0,0.0,1712.946183286427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,26042.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5191938285091857,2023,8,33,1,0.0,0
